Arquivo,Parágrafo,Número do parágrafo
adenovirus_guia_1txt_guiavsa2023.txt,"Este capítulo traz, de forma sucinta, as principais características de OVR, com destaque para o VSR, que podem ser identificados dentro da rede de vigilância de síndromes gripais, conforme a disponibilidade dos exames específicos para esses vírus em nível local. 4.1 VÍRUS SINCICIAL RESPIRATÓRIO 4.1.1 CARACTERÍSTICAS GERAIS O vírus sincicial respiratório (VSR) é uma das principais causas de infecções respiratórias em crianças, responsável por causar algumas síndromes clínicas frequentes, tais como pneumonia e bronquiolite (Brasil, 2023m).",781
adenovirus_guia_1txt_guiavsa2023.txt,"Dessa forma, a nova terminologia deve ser vista como um ponto de partida para revisão de evidências, discussões detalhadas e pesquisas e/ou disciplinas específicas.",841
adenovirus_guia_1txt_guiavsa2023.txt,"Para mais informações, acesse o documento na íntegra em: https://www.who.int/publications/m/item/global-technical-consultation-report- on-proposed-terminology-for-pathogens-that-transmit-through-the-air. 6.1 MÁSCARAS para prevenção, controle e mitigação da transmissão de determinadas doenças respiratórias virais.",842
adenovirus_guia_1txt_guiavsa2023.txt,"BMJ, v. 377, e069676, 2022.",862
adenovirus_guia_1txt_guiavsa2023.txt,Ministério da Agricultura e Pecuária.,872
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www. gov.br/agricultura/pt-br/assuntos/sanidade-animal-e-vegetal/saude-animal/programas-de- saude-animal/pnsa/influenza-aviaria/manuais-planos-e-notas-tecnicas/sei_mapa-28870887- nota-tecnica-conjunta-aves-e-mamiferos.pdf/view.,875
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,876
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,877
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,879
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,880
adenovirus_guia_1txt_guiavsa2023.txt,Departamento de Vigilância das Doenças Transmissíveis.,881
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,883
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,884
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/saude/pt-br/centrais-de- conteudo/publicacoes/boletins/epidemiologicos/covid-19/2020/boletim-epidemiologico-no-3- boletim-coe-coronavirus.pdf/view.,886
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,887
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,890
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,891
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/saude/pt-br/centrais- de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2020/boletim-epidemiologico-vol-51- no-01/view.,893
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,894
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,895
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/saude/pt-br/centrais- de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2020/boletim-epidemiologico-vol-51- no-04.pdf/view.,897
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,898
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,899
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/saude/pt-br/centrais- de-conteudo/publicacoes/boletins/epidemiologicos/covid-19/2020/boletim-epidemiologico-no-1- boletim-coe-coronavirus.pdf/view.,901
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,902
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,905
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,906
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/ saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/covid-19/2020/boletim- epidemiologico-no-14-boletim-coe-coronavirus/view.,908
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,909
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,911
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,913
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,916
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,918
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: egestorab.saude. gov.br/image/?file=20200429_N_NotaTecnica20NotificacaoImediatadeCasosdeSindromeGri- palviaplataformadoeSUSVEeSindromeRespiratoriaAgudaGrave(..._8233595274282640358.pdf.,921
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,922
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,925
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,926
adenovirus_guia_1txt_guiavsa2023.txt,"Portaria GM/MS n° 1.792, de 17 de julho de de notificação ao Ministério da Saúde de todos os resultados de testes diagnóstico para SARS-CoV-2 realizados por laboratórios da rede pública, rede privada, universitários e quaisquer outros, em todo território nacional.",929
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,930
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,932
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,934
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,935
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,937
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,939
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/saude/pt-br/assuntos/covid-19/ publicacoes-tecnicas/guias-e-planos/diagnosticar-para-cuidar-estrategia-nacional-de-vigilancia- epidemiologica-e-laboratorial.pdf/view.,940
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,941
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,942
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,945
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,948
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,949
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,952
adenovirus_guia_1txt_guiavsa2023.txt,Departamento de Análise de Situação de Saúde e Vigilância de Doenças não Transmissíveis.,953
adenovirus_guia_1txt_guiavsa2023.txt,Orientações sobre novos códigos covid-19.,954
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,955
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,956
adenovirus_guia_1txt_guiavsa2023.txt,Departamento de Articulação Estratégica de Vigilância em Saúde.,957
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,959
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,960
adenovirus_guia_1txt_guiavsa2023.txt,Departamento de Análise Epidemiológica e Vigilância de Doenças Não Transmissíveis. e-SUS Notifica: Manual de Instruções.,961
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,962
adenovirus_guia_1txt_guiavsa2023.txt,Aprova o Quadro Demonstrativo Detalhado dos Cargos Comissionados Executivos (CCE) e das Funções Comissionadas Executivas (FCE) do Ministério da Saúde.,964
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,965
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,966
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,969
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,972
adenovirus_guia_1txt_guiavsa2023.txt,"Altera o Anexo 1 do Anexo V à Portaria de Consolidação GM/MS n.º 4, de 28 de setembro de 2017, para incluir o Sars-CoV-2 no item da Síndrome Respiratória Aguda Grave (SRAG) associada a coronavírus e incluir a covid-19, a Síndrome Inflamatória Multissistêmica Pediátrica (SIM-P) associada à covid-19 e a Síndrome Inflamatória Multissistêmica em Adultos (SIM-A) associada à covid-19 na Lista Nacional de Notificação Compulsória de doenças, agravos e eventos de saúde pública, nos serviços de saúde públicos e privados em todo o território nacional.",974
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,975
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,976
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov.br/saude/pt-br/ coronavirus/notas-tecnicas/2022/sei_ms-0030035449-nt-14-cggripe-atualizacoes-ve-covid-19. pdf/view.,979
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,980
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,981
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.gov. br/saude/pt-br/assuntos/coronavirus/publicacoes-tecnicas/guias-e-planos/plano-nacional-de- expansao-da-testagem-para-covid-19.pdf/view.,983
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,984
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www. gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/guias-e-manuais/2022/guia-para-uso- antiviral-n.pdf/view.,986
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,987
adenovirus_guia_1txt_guiavsa2023.txt,Ministério da Saúde; COMISSÃO NACIONAL DE INCORPORAÇÃO DE TECNOLOGIAS NO SISTEMA ÚNICO DE SAÚDE.,988
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,990
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,995
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,998
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,999
adenovirus_guia_1txt_guiavsa2023.txt,Nota Técnica n.º 38/2022-DEIDT/SVS/ MS.,1000
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1002
adenovirus_guia_1txt_guiavsa2023.txt,Secretaria de Vigilância em Saúde.,1003
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1006
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1009
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www. gov.br/saude/pt-br/assuntos/saude-de-a-a-z/c/calendario-nacional-de-vacinacao/arquivos/ informe-tecnico-operacional-de-vacinacao-contra-a-influenza-2023.,1012
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1013
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1017
adenovirus_guia_1txt_guiavsa2023.txt,Ministério da Saúde; AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA (Brasil).,1018
adenovirus_guia_1txt_guiavsa2023.txt,Nota Técnica GVIMS/GGTES/ANVISA n.º 04/2020.,1019
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1021
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: Disponível em: https://www.gov.br/saude/pt-br/assuntos/covid-19/informes-tecnicos/2023/informe-tecnico- operacional-de-vacinacao-contra-acovid-19/view.,1024
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1025
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1029
adenovirus_guia_1txt_guiavsa2023.txt,"Brasília, DF: MS, comunicacao/guia-de-vigilancia-genomica-do-sars-cov-2-uma-abordagem-epidemiologica-e- laboratorial/view.",1035
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1036
adenovirus_guia_1txt_guiavsa2023.txt,Atualizações acerca das condições pós-covid.,1041
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1042
adenovirus_guia_1txt_guiavsa2023.txt,Departamento de Articulação Estratégica de Vigilância em Saúde e Ambiente.,1044
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1046
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em https://www.gov.br/saude/ pt-br/centrais-de-conteudo/publicacoes/svsa/influenza/guia-de-manejo-e-tratamento-de- influenza-2023/view.,1049
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1050
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1055
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www. gov.br/saude/pt-br/vacinacao/informes-e-notas-tecnicas/estrategia-de-vacinacao-contra-a- covid-19-2013-2024.,1058
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1059
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1062
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1065
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1069
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1073
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1077
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1079
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1082
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 24.,1085
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 31 jan. 2024.,1088
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 20 mar 2024.,1093
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 20 mar. 2024.,1096
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 20 mar. 2024.,1099
adenovirus_guia_1txt_guiavsa2023.txt,Métodos para avaliar a completitude dos dados dos sistemas de informação em saúde do Brasil: uma revisão sistemática.,1102
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 21 mar. 2024.,1107
adenovirus_guia_1txt_guiavsa2023.txt,"G.; BROOKMEYER, R.; PERL, T.",1112
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.england.nhs.uk/coronavirus/documents/long-covid-the-nhs-plan-for- NATIONAL INSTITUTES OF HEALTH.,1129
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 21 mar. 2024.,1132
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 21 mar. 2024.,1136
adenovirus_guia_1txt_guiavsa2023.txt,"L.; WEBER-CARSTENS, S.; VINCENT, J.",1142
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 21 mar. 2024.,1146
adenovirus_guia_1txt_guiavsa2023.txt,Disponível em: https://www.uptodate.com/contents/covid-19-multisystem-inflammatory-syndrome-in- children-mis-c-clinical-features-evaluation-and-diagnosis?search=mis-c&source=search_ result&selectedTitle=2~111&usage_type=default&display_rank=2.,1149
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 21 mar. 2024.,1150
adenovirus_guia_1txt_guiavsa2023.txt,"M.; GRAVENSTEIN, S.; HAYDEN, F.",1156
adenovirus_guia_1txt_guiavsa2023.txt,"L.; MCGEER, A.; RILEY, L.",1157
adenovirus_guia_1txt_guiavsa2023.txt,"M.; RYAN, M.; O'NEILL, M.",1165
adenovirus_guia_1txt_guiavsa2023.txt,Acesso em: 10 ago. 2023.,1169
adenovirus_guia_1txt_guiavsa2023.txt,"Geneva: WHO, 30 Jan. 2020b.",1172
